language,method,method_label,x,y,total_push_events,avg_share_pct,total_unique_actors,z
JavaScript,tsne,t-SNE (sklearn),-65.67023468017578,-49.34900665283203,23397479,18.958067121515302,8400426,-157.91407775878906
Julia,tsne,t-SNE (sklearn),53.76226806640625,157.3860626220703,2432233,1.8880278189973967,975839,25.900726318359375
Kotlin,tsne,t-SNE (sklearn),-16.266756057739258,120.47266387939453,2803880,2.440588883777426,1134693,-22.00220489501953
Lua,tsne,t-SNE (sklearn),-1.9897602796554565,84.7529296875,1760751,1.5346384881841457,709237,90.73878479003906
Objective-C,tsne,t-SNE (sklearn),-39.44481658935547,44.161869049072266,1037881,2.39967052387679,418713,181.0045166015625
PHP,tsne,t-SNE (sklearn),-46.6626091003418,-42.01491928100586,4041034,4.692085585224304,1619274,-4.386839866638184
Perl,tsne,t-SNE (sklearn),33.67728042602539,11.93881607055664,1201958,1.6098529144139295,484486,150.62535095214844
Python,tsne,t-SNE (sklearn),-115.1226806640625,-7.102787017822266,19540304,15.30602863205692,7885694,-110.66763305664062
R,tsne,t-SNE (sklearn),63.929443359375,-60.102699279785156,3596759,2.974309430424798,1440239,44.31610107421875
Ruby,tsne,t-SNE (sklearn),-50.05980682373047,-12.73076343536377,2062551,2.759964512971545,823296,105.79464721679688
Rust,tsne,t-SNE (sklearn),44.071556091308594,158.93234252929688,3890454,3.1816836768270673,1861719,-71.65665435791016
Scala,tsne,t-SNE (sklearn),19.831510543823242,7.627089977264404,2662153,2.4964651651660166,1065806,46.054229736328125
Swift,tsne,t-SNE (sklearn),75.66016387939453,93.60286712646484,2851196,2.3068912040399217,1136517,-25.124526977539062
TypeScript,tsne,t-SNE (sklearn),38.79728317260742,-90.76029968261719,13610685,9.915381066820354,5687980,-137.8503875732422
C,umap,UMAP,4.103973388671875,3.212999105453491,4367226,3.9287758148380356,1743409,11.021584510803223
C#,umap,UMAP,3.708470582962036,2.5662083625793457,5893288,5.121370683914723,2380153,11.167656898498535
C++,umap,UMAP,3.8510167598724365,3.1601922512054443,5417606,4.584946117536749,2155325,11.59870719909668
Dart,umap,UMAP,3.530818223953247,4.1816277503967285,5286974,3.957027329701022,2114040,10.772274017333984
Go,umap,UMAP,3.2176218032836914,3.7183420658111572,6106099,4.577036956597448,2420693,11.010709762573242
Haskell,umap,UMAP,5.35758113861084,4.369173526763916,1307190,1.1018389386709484,525871,10.873283386230469
Java,umap,UMAP,3.065608501434326,2.4478886127471924,10649233,9.997440388355766,4115597,11.440744400024414
JavaScript,umap,UMAP,2.7960093021392822,2.9284379482269287,23397479,18.958067121515302,8400426,11.63206958770752
Julia,umap,UMAP,4.785464763641357,4.4571027755737305,2432233,1.8880278189973967,975839,10.270354270935059
Kotlin,umap,UMAP,4.306996822357178,4.6977009773254395,2803880,2.440588883777426,1134693,9.968066215515137
Lua,umap,UMAP,4.997034549713135,3.8533401489257812,1760751,1.5346384881841457,709237,10.725210189819336
Objective-C,umap,UMAP,5.6734938621521,3.294635534286499,1037881,2.39967052387679,418713,10.951823234558105
PHP,umap,UMAP,4.481229782104492,2.7837460041046143,4041034,4.692085585224304,1619274,11.617233276367188
Perl,umap,UMAP,5.70383882522583,3.7840280532836914,1201958,1.6098529144139295,484486,10.744022369384766
Python,umap,UMAP,2.5730204582214355,2.512949228286743,19540304,15.30602863205692,7885694,11.77785873413086
R,umap,UMAP,4.256784915924072,3.919976234436035,3596759,2.974309430424798,1440239,11.601720809936523
Ruby,umap,UMAP,5.274076461791992,3.22497820854187,2062551,2.759964512971545,823296,11.348721504211426
Rust,umap,UMAP,4.139073848724365,5.0071306228637695,3890454,3.1816836768270673,1861719,10.520479202270508
Scala,umap,UMAP,4.929233551025391,3.858248710632324,2662153,2.4964651651660166,1065806,11.634289741516113
Swift,umap,UMAP,4.744863510131836,5.133754730224609,2851196,2.3068912040399217,1136517,10.328262329101562
TypeScript,umap,UMAP,2.6155200004577637,3.3710389137268066,13610685,9.915381066820354,5687980,11.111252784729004
C,trimap,TriMAP,35.02427673339844,0.38125669956207275,4367226,3.9287758148380356,1743409,0.12183552980422974
C#,trimap,TriMAP,37.042198181152344,0.4078355133533478,5893288,5.121370683914723,2380153,0.12883588671684265
C++,trimap,TriMAP,36.92140197753906,0.4062846004962921,5417606,4.584946117536749,2155325,0.12841571867465973
Dart,trimap,TriMAP,-19.062910079956055,-0.32871291041374207,5286974,3.957027329701022,2114040,-0.06602102518081665
Go,trimap,TriMAP,40.7274284362793,0.4564549922943115,6106099,4.577036956597448,2420693,0.14159712195396423
Haskell,trimap,TriMAP,-31.96902847290039,-0.49806591868400574,1307190,1.1018389386709484,525871,-0.11079872399568558
Java,trimap,TriMAP,44.57686233520508,0.5071192979812622,10649233,9.997440388355766,4115597,0.1549893468618393
JavaScript,trimap,TriMAP,45.153724670410156,0.514660120010376,23397479,18.958067121515302,8400426,0.15698373317718506
Julia,trimap,TriMAP,-23.461074829101562,-0.3864569067955017,2432233,1.8880278189973967,975839,-0.0813160091638565
Kotlin,trimap,TriMAP,-22.82868766784668,-0.37818899750709534,2803880,2.440588883777426,1134693,-0.07912050932645798
Lua,trimap,TriMAP,-30.948505401611328,-0.48458367586135864,1760751,1.5346384881841457,709237,-0.10724163800477982
Objective-C,trimap,TriMAP,-35.54887008666992,-0.5450143218040466,1037881,2.39967052387679,418713,-0.12321395426988602
PHP,trimap,TriMAP,34.03996276855469,0.3682958781719208,4041034,4.692085585224304,1619274,0.11841236054897308
Perl,trimap,TriMAP,-35.28540802001953,-0.5415338277816772,1201958,1.6098529144139295,484486,-0.12229368835687637
Python,trimap,TriMAP,44.599456787109375,0.5074459910392761,19540304,15.30602863205692,7885694,0.15506720542907715
R,trimap,TriMAP,-16.756946563720703,-0.29836416244506836,3596759,2.974309430424798,1440239,-0.05798938125371933
Ruby,trimap,TriMAP,-35.414894104003906,-0.5432198643684387,2062551,2.759964512971545,823296,-0.12273691594600677
Rust,trimap,TriMAP,-21.991413116455078,-0.3672075867652893,3890454,3.1816836768270673,1861719,-0.07620739936828613
Scala,trimap,TriMAP,-31.880916595458984,-0.4968591332435608,2662153,2.4964651651660166,1065806,-0.11048530042171478
Swift,trimap,TriMAP,-22.850004196166992,-0.3784606158733368,2851196,2.3068912040399217,1136517,-0.07918635755777359
TypeScript,trimap,TriMAP,42.457393646240234,0.47924691438674927,13610685,9.915381066820354,5687980,0.1476041078567505
C,pacmap,PaCMAP,1.5155322551727295,0.7177261710166931,4367226,3.9287758148380356,1743409,0.5355470776557922
C#,pacmap,PaCMAP,2.261582851409912,0.8964285850524902,5893288,5.121370683914723,2380153,0.7579150199890137
C++,pacmap,PaCMAP,2.17299222946167,0.8752082586288452,5417606,4.584946117536749,2155325,0.7315099835395813
Dart,pacmap,PaCMAP,-5.452158451080322,-0.9512377977371216,5286974,3.957027329701022,2114040,-1.5412182807922363
Go,pacmap,PaCMAP,2.532860517501831,0.9614083766937256,6106099,4.577036956597448,2420693,0.8387703895568848
Haskell,pacmap,PaCMAP,-3.079313039779663,-0.3828760087490082,1307190,1.1018389386709484,525871,-0.8339780569076538
Java,pacmap,PaCMAP,4.003928184509277,1.313774585723877,10649233,9.997440388355766,4115597,1.2772419452667236
JavaScript,pacmap,PaCMAP,4.219134330749512,1.3653230667114258,23397479,18.958067121515302,8400426,1.3413861989974976
Julia,pacmap,PaCMAP,-4.904031276702881,-0.8199466466903687,2432233,1.8880278189973967,975839,-1.3778469562530518
Kotlin,pacmap,PaCMAP,-4.80769681930542,-0.7968722581863403,2803880,2.440588883777426,1134693,-1.3491343259811401
Lua,pacmap,PaCMAP,-2.325670003890991,-0.20235781371593475,1760751,1.5346384881841457,709237,-0.609349250793457
Objective-C,pacmap,PaCMAP,-2.0727784633636475,-0.14178326725959778,1037881,2.39967052387679,418713,-0.5339729189872742
PHP,pacmap,PaCMAP,1.18934965133667,0.6395952701568604,4041034,4.692085585224304,1619274,0.43832623958587646
Perl,pacmap,PaCMAP,-1.8624255657196045,-0.09139766544103622,1201958,1.6098529144139295,484486,-0.4712766110897064
Python,pacmap,PaCMAP,4.21594762802124,1.3645594120025635,19540304,15.30602863205692,7885694,1.3404366970062256
R,pacmap,PaCMAP,0.9871056079864502,0.5911511778831482,3596759,2.974309430424798,1440239,0.3780454993247986
Ruby,pacmap,PaCMAP,-1.4127233028411865,0.016319453716278076,2062551,2.759964512971545,823296,-0.337239533662796
Rust,pacmap,PaCMAP,-5.236599922180176,-0.8996067047119141,3890454,3.1816836768270673,1861719,-1.4769713878631592
Scala,pacmap,PaCMAP,-1.3810380697250366,0.023908859118819237,2662153,2.4964651651660166,1065806,-0.32779574394226074
Swift,pacmap,PaCMAP,-5.11333703994751,-0.8700813055038452,2851196,2.3068912040399217,1136517,-1.4402313232421875
TypeScript,pacmap,PaCMAP,4.136062145233154,1.3454244136810303,13610685,9.915381066820354,5687980,1.3166249990463257
C,opentsne,OpenTSNE (t-SNE / FIt-SNE class),4.632404418350857,0.7921209732194097,4367226,3.9287758148380356,1743409,-2.370222492480051
C#,opentsne,OpenTSNE (t-SNE / FIt-SNE class),7.088849719929759,-2.2324946506267604,5893288,5.121370683914723,2380153,-3.7899302814072318
C++,opentsne,OpenTSNE (t-SNE / FIt-SNE class),5.644776148547899,-2.2357579434282924,5417606,4.584946117536749,2155325,-1.0154455242915839
Dart,opentsne,OpenTSNE (t-SNE / FIt-SNE class),-2.0246825498186714,-7.053319202791555,5286974,3.957027329701022,2114040,-0.7273034588848625
Go,opentsne,OpenTSNE (t-SNE / FIt-SNE class),0.5502187281313813,-7.119643976800771,6106099,4.577036956597448,2420693,-1.663562836327156
Haskell,opentsne,OpenTSNE (t-SNE / FIt-SNE class),-5.939867984005555,8.53293681164059,1307190,1.1018389386709484,525871,4.264384739598179
Java,opentsne,OpenTSNE (t-SNE / FIt-SNE class),10.022923327488945,-7.385529571545578,10649233,9.997440388355766,4115597,-5.701769576568584
JavaScript,opentsne,OpenTSNE (t-SNE / FIt-SNE class),10.276345899191156,-10.90513936735024,23397479,18.958067121515302,8400426,-8.47724341441736
Julia,opentsne,OpenTSNE (t-SNE / FIt-SNE class),-10.712637274476515,0.9511046801676681,2432233,1.8880278189973967,975839,4.584424342769149
Kotlin,opentsne,OpenTSNE (t-SNE / FIt-SNE class),-14.004848710264818,-0.891818459320562,2803880,2.440588883777426,1134693,5.670029263475514
Lua,opentsne,OpenTSNE (t-SNE / FIt-SNE class),-3.779439404019207,7.105816767292412,1760751,1.5346384881841457,709237,3.028161627305374
Objective-C,opentsne,OpenTSNE (t-SNE / FIt-SNE class),-1.346038306321038,13.97167115159892,1037881,2.39967052387679,418713,2.911165751359731
PHP,opentsne,OpenTSNE (t-SNE / FIt-SNE class),7.981157917448903,2.487842794694576,4041034,4.692085585224304,1619274,-1.6353390600211082
Perl,opentsne,OpenTSNE (t-SNE / FIt-SNE class),-1.9376838352601689,11.057589031093796,1201958,1.6098529144139295,484486,3.9422785837420755
Python,opentsne,OpenTSNE (t-SNE / FIt-SNE class),9.938122491703842,-10.80936898936797,19540304,15.30602863205692,7885694,-5.68043375988058
R,opentsne,OpenTSNE (t-SNE / FIt-SNE class),2.1468547979232913,2.3946074768757226,3596759,2.974309430424798,1440239,-0.16589070848945833
Ruby,opentsne,OpenTSNE (t-SNE / FIt-SNE class),1.379195956685236,10.40399875609748,2062551,2.759964512971545,823296,2.145255718424385
Rust,opentsne,OpenTSNE (t-SNE / FIt-SNE class),-11.587804912869348,-3.274658211514951,3890454,3.1816836768270673,1861719,4.752735477849968
Scala,opentsne,OpenTSNE (t-SNE / FIt-SNE class),0.8388417602309901,5.285851713548734,2662153,2.4964651651660166,1065806,0.9373499497485916
Swift,opentsne,OpenTSNE (t-SNE / FIt-SNE class),-12.10717865338825,-0.7967121194173555,2851196,2.3068912040399217,1136517,2.4294189644998347
TypeScript,opentsne,OpenTSNE (t-SNE / FIt-SNE class),2.940490464791309,-10.279097664065278,13610685,9.915381066820354,5687980,-3.43806330600483
