month,language,push_events,unique_actors,month_total,share,share_pct
2022-04-01,Rust,20181.92405558845,1544,3797178.056197307,0.0053149796393271,0.5314979639327129
2022-04-01,Scala,16288.691106464226,1606,3797178.056197307,0.0042896832504021,0.4289683250402161
2022-04-01,Swift,12968.526026217563,1764,3797178.056197307,0.0034153062706795,0.341530627067958
2022-04-01,TypeScript,140783.0319890158,6631,3797178.056197307,0.0370756993497437,3.707569934974378
2022-07-01,C,71991.81040209085,11324,4418922.320173381,0.0162917121383718,1.6291712138371823
2022-07-01,C#,1486036.0496114327,3792,4418922.320173381,0.3362892447390038,33.62892447390038
2022-07-01,C++,122538.0994652008,9566,4418922.320173381,0.0277303130914491,2.7730313091449155
2022-07-01,Dart,11590.58835492805,416,4418922.320173381,0.0026229445813098,0.2622944581309879
2022-07-01,Go,99461.29915111224,4964,4418922.320173381,0.0225080442570915,2.2508044257091573
2022-07-01,Haskell,3883.671213734885,792,4418922.320173381,0.0008788729315301,0.0878872931530171
2022-07-01,Java,185282.369465436,10094,4418922.320173381,0.0419293112756429,4.192931127564294
2022-07-01,JavaScript,1595819.3700442158,25249,4418922.320173381,0.3611331574576314,36.113315745763146
2022-07-01,Julia,1856.921678804976,277,4418922.320173381,0.0004202204846027,0.0420220484602706
2022-07-01,Kotlin,21396.606223062023,2207,4418922.320173381,0.0048420417180409,0.4842041718040996
2022-07-01,Lua,8001.883214725943,2406,4418922.320173381,0.0018108223306382,0.1810822330638294
2022-07-01,Objective-C,5583.664986624696,2875,4418922.320173381,0.0012635807063486,0.1263580706348695
2022-07-01,PHP,81581.96989316717,6424,4418922.320173381,0.0184619606279854,1.8461960627985472
2022-07-01,Perl,11302.28078471368,4395,4418922.320173381,0.0025577007165562,0.2557700716556208
2022-07-01,Python,451300.8623372275,21652,4418922.320173381,0.1021291685253069,10.212916852530691
2022-07-01,R,2604.922490052319,1609,4418922.320173381,0.0005894927091522,0.0589492709152242
2022-07-01,Ruby,60563.52144801773,9790,4418922.320173381,0.0137054958335727,1.3705495833572712
2022-07-01,Rust,24328.326329648706,1582,4418922.320173381,0.0055054885709541,0.5505488570954142
2022-07-01,Scala,20667.13731358588,1641,4418922.320173381,0.004676963253967,0.4676963253967086
2022-07-01,Swift,12232.525866209222,1725,4418922.320173381,0.0027682147319867,0.2768214731986795
2022-07-01,TypeScript,140898.4398993896,6635,4418922.320173381,0.0318852493188568,3.1885249318856848
2022-10-01,C,66715.63243467054,11121,3854416.022520425,0.0173088820835289,1.7308882083528907
2022-10-01,C#,1187691.9236124023,3665,3854416.022520425,0.3081379686761897,30.81379686761897
2022-10-01,C++,119474.4097680773,9417,3854416.022520425,0.0309967603574749,3.099676035747493
2022-10-01,Dart,10473.666112156248,409,3854416.022520425,0.0027173159438319,0.2717315943831994
2022-10-01,Go,97869.13319468772,4836,3854416.022520425,0.0253914296284734,2.53914296284734
2022-10-01,Haskell,3167.3498060581,746,3854416.022520425,0.000821745703513,0.0821745703513071
2022-10-01,Java,177329.6507905623,9886,3854416.022520425,0.0460068787993999,4.600687879939993
2022-10-01,JavaScript,1308851.9799000183,25284,3854416.022520425,0.3395720576742913,33.95720576742913
2022-10-01,Julia,1678.8849298220157,238,3854416.022520425,0.0004355743957094,0.0435574395709413
2022-10-01,Kotlin,19059.819286021346,2208,3854416.022520425,0.0049449304835439,0.4944930483543917
2022-10-01,Lua,7942.271027672572,2449,3854416.022520425,0.0020605640338945,0.2060564033894575
2022-10-01,Objective-C,4964.474960211288,2760,3854416.022520425,0.0012879966592098,0.1287996659209866
2022-10-01,PHP,88872.9772751644,6493,3854416.022520425,0.023057442880037,2.305744288003708
2022-10-01,Perl,11316.064407933836,4358,3854416.022520425,0.0029358700103509,0.2935870010350931
2022-10-01,Python,482985.1469965637,21568,3854416.022520425,0.1253069580903041,12.530695809030416
2022-10-01,R,2705.3477768246207,1572,3854416.022520425,0.0007018826616063,0.0701882661606304
2022-10-01,Ruby,78585.73961895629,9582,3854416.022520425,0.0203884944333457,2.0388494433345734
2022-10-01,Rust,18292.322063485582,1590,3854416.022520425,0.0047458089517602,0.4745808951760253
2022-10-01,Scala,17618.501475509867,1619,3854416.022520425,0.0045709911365481,0.4570991136548106
2022-10-01,Swift,11476.523652951637,1629,3854416.022520425,0.0029774999859633,0.2977499985963391
2022-10-01,TypeScript,137344.2034306749,6449,3854416.022520425,0.035632947411023,3.563294741102305
2023-01-01,C,73156.16778911225,11186,3635243.474043233,0.020124145277055,2.012414527705503
2023-01-01,C#,1140276.0503769466,3561,3635243.474043233,0.3136725389974211,31.36725389974211
2023-01-01,C++,127290.51350748492,9527,3635243.474043233,0.0350156776062947,3.5015677606294795
2023-01-01,Dart,11893.806516651292,379,3635243.474043233,0.0032718046539597,0.3271804653959703
2023-01-01,Go,116769.2222270828,5222,3635243.474043233,0.0321214309470194,3.2121430947019447
2023-01-01,Haskell,4448.525665524918,783,3635243.474043233,0.0012237215188717,0.1223721518871781
2023-01-01,Java,175903.9925051511,9812,3635243.474043233,0.0483885037580454,4.838850375804542
2023-01-01,JavaScript,1272240.4347517788,25125,3635243.474043233,0.3499739271484758,34.997392714847585
2023-01-01,Julia,2097.2805303943446,244,3635243.474043233,0.0005769298660102,0.0576929866010235
2023-01-01,Kotlin,21359.98447957091,2146,3635243.474043233,0.0058758057423355,0.5875805742335508
2023-01-01,Lua,7767.703223426799,2430,3635243.474043233,0.0021367766090196,0.2136776609019618
2023-01-01,Objective-C,5287.945178300447,2920,3635243.474043233,0.0014546330159336,0.14546330159336
